Date,Article_ID,Country_Code,Sold_Units
20180603,5972,SE,2
20180605,5972,SE,4
20180607,5972,SE,1
20180608,5972,SE,1
20180610,5972,SE,4
20180612,5972,SE,1
20180613,5972,SE,2
20180615,5972,SE,1
20180616,5972,SE,1
20180617,5972,SE,3
20180618,5972,SE,2
20180624,5972,SE,1
20180626,5972,SE,3
20180627,5972,SE,3
20180629,5972,SE,1
20180630,5972,SE,2
20180701,5972,SE,2
20180704,5972,SE,1
20180706,5972,SE,1
20180710,5972,SE,2
20180713,5972,SE,3
20180717,5972,SE,1
20180718,5972,SE,1
20180720,5972,SE,2
20180721,5972,SE,1
20180724,5972,SE,1
20180726,5972,SE,1
20180728,5972,SE,1
20180729,5972,SE,1
20180730,5972,SE,2
20180801,5972,SE,1
20180805,5972,SE,2
20180806,5972,SE,4
20180809,5972,SE,3
20180810,5972,SE,2
20180812,5972,SE,1
20180813,5972,SE,1
20180815,5972,SE,3
20180820,5972,SE,1
20180823,5972,SE,1
20180824,5972,SE,1
20180825,5972,SE,1
20180827,5972,SE,1
20180829,5972,SE,2
20180830,5972,SE,1
20180906,5972,SE,1
20180907,5972,SE,1
20180918,5972,SE,1
20180919,5972,SE,1
20180920,5972,SE,1
20180921,5972,SE,1
20180923,5972,SE,2
20180924,5972,SE,1
20180925,5972,SE,1
20180928,5972,SE,1
20180930,5972,SE,1
20181001,5972,SE,1
20181003,5972,SE,1
20181010,5972,SE,1
20181012,5972,SE,1
20181019,5972,SE,1
20181020,5972,SE,2
20181023,5972,SE,2
20181028,5972,SE,1
20181029,5972,SE,1
20181030,5972,SE,1
20181102,5972,SE,2
20181107,5972,SE,1
20181122,5972,SE,1
20181126,5972,SE,1
20181130,5972,SE,1
20181211,5972,SE,1
20190101,5972,SE,3
20190120,5972,SE,1
20190123,5972,SE,1
20190130,5972,SE,1
